disposition,period,duration,transit_depth,planet_radius,star_temp,star_radius,model_snr,fp_flag_nt,fp_flag_ss,fp_flag_co,fp_flag_ec,ra,dec,sma,display_name,source_kepler,source_tess
0,225.43420422,13.02,759.8,3.55,5713.2,1.017,23.0,1.0,0.0,0.0,0.0,338.6062312,64.4227545,0.0819,,True,False
2,359.98653,3.866,671.0,1.76,5171.0,0.677,5.6,0.0,0.0,0.0,0.0,5171.0,5171.0,0.8826,,True,False
0,1.540399732,1.63,57.6,0.58,5160.0,0.784,14.8,0.0,0.0,1.0,1.0,5160.0,5160.0,0.0236,,True,False
0,1.540389045,1.8325,485.7,32.54,4964.0,15.155,48.6,0.0,0.0,1.0,1.0,4964.0,4964.0,0.0379,,True,False
0,1.540393027,1.75,526.2,2.17,5466.0,0.946,72.1,0.0,0.0,1.0,1.0,5466.0,5466.0,0.0244,,True,False
0,0.888045184,2.1961,90.6,2.04,6316.0,2.087,26.6,0.0,0.0,1.0,0.0,6316.0,6316.0,0.0197,,True,False
0,43.9311596,12.9395,9304.4,58.37,4888.0,5.132,1070.3,0.0,1.0,0.0,0.0,4888.0,4888.0,0.293,,True,False
0,494.62409,8.36,307.0,1.04,4302.0,0.604,6.0,1.0,0.0,0.0,0.0,4302.0,4302.0,1.0274,,True,False
2,573.23826,2.641,470.1,6.93,5172.0,3.264,6.8,0.0,0.0,0.0,0.0,5172.0,5172.0,1.4857,,True,False
2,314.765374,3.325,732.0,2.0,5228.0,0.755,7.5,0.0,0.0,0.0,0.0,5228.0,5228.0,0.8508,,True,False
0,110.75214125,2.09,759.8,3.55,5713.2,1.017,23.0,1.0,0.0,0.0,0.0,338.6062312,64.4227545,0.0819,,True,False
0,121.1825045,2.97,759.8,3.55,5713.2,1.017,23.0,1.0,0.0,0.0,0.0,338.6062312,64.4227545,0.0819,,True,False
0,78.60436061,4.65559,78104.0,34.8,5938.0,0.985,2384.6,0.0,1.0,0.0,0.0,5938.0,5938.0,0.3527,,True,False
0,294.202469,2.36,248.2,2.61,6897.0,1.635,5.2,1.0,0.0,0.0,0.0,6897.0,6897.0,0.9426,,True,False
0,588.10504,15.474,326.6,1.77,6214.0,0.965,11.0,1.0,0.0,0.0,0.0,6214.0,6214.0,1.362,,True,False
0,116.170346,2.656,435.2,1.68,5510.0,0.762,6.0,1.0,0.0,0.0,0.0,5510.0,5510.0,0.4384,,True,False
0,452.30053,5.918,809.0,2.29,5396.0,0.766,7.7,1.0,0.0,0.0,0.0,5396.0,5396.0,1.093,,True,False
0,39.5931053,2.306,156.6,1.22,6046.0,0.972,5.7,1.0,0.0,0.0,0.0,6046.0,6046.0,0.2316,,True,False
0,1.55935718,2.892,49.7,1.39,6475.0,1.9,17.9,0.0,0.0,1.0,1.0,6475.0,6475.0,0.0272,,True,False
0,100.629443,1.708,355.7,1.75,6351.0,0.921,4.7,1.0,0.0,0.0,0.0,6351.0,6351.0,0.4248,,True,False
2,438.98396,9.62,745.2,32.58,5053.0,11.706,14.0,0.0,0.0,0.0,0.0,5053.0,5053.0,1.6209,,True,False
0,273.169948,2.701,283.3,2.8,5880.0,1.65,6.2,1.0,0.0,0.0,0.0,5880.0,5880.0,0.8449,,True,False
1,14.5123622,4.163,355.8,2.08,5094.0,0.87,11.8,0.0,0.0,0.0,0.0,5094.0,5094.0,0.1087,Kepler-389 c,True,False
0,1.434200327,5.968,3097.3,44.76,6911.0,1.501,39.1,1.0,0.0,0.0,0.0,6911.0,6911.0,0.024,,True,False
0,8.653098686,3.9071,60715.0,77.15,6911.0,1.501,262.6,0.0,1.0,0.0,0.0,6911.0,6911.0,0.0796,,True,False
0,2.302365255,23.88,62160.0,63.06,5948.0,1.229,468.4,1.0,0.0,0.0,0.0,5948.0,5948.0,0.0344,,True,False
0,0.575445783,0.8463,29.3,1.3,6215.0,2.396,3.2,0.0,0.0,1.0,0.0,6215.0,6215.0,0.0149,,True,False
0,214.715417,34.146,5211.2,71.79,5022.0,5.826,161.3,1.0,0.0,0.0,0.0,5022.0,5022.0,0.7895,,True,False
0,23.0295222,7.96,548.2,20.81,5877.0,0.959,27.7,0.0,1.0,1.0,0.0,5877.0,5877.0,0.155,,True,False
0,359.04147,14.04,3658.0,27.1,4596.0,0.696,11.2,1.0,0.0,0.0,1.0,4596.0,4596.0,0.873,,True,False
0,0.52363021,3.45121,367100.0,52.26,5407.0,0.745,1948.2,0.0,1.0,0.0,0.0,5407.0,5407.0,0.0113,,True,False
0,0.523632451,1.99,8.1,1.08,8277.0,3.518,13.9,0.0,0.0,1.0,0.0,8277.0,8277.0,0.0166,,True,False
0,492.25299,5.077,372.7,1.8,5755.0,0.936,11.6,0.0,0.0,0.0,0.0,5755.0,5755.0,1.2046,,True,False
0,293.5056071,3.4075,6824.0,48.59,5455.0,1.006,51.0,0.0,1.0,0.0,0.0,5455.0,5455.0,0.8311,,True,False
0,25.95247,12.945,80.8,1.56,7351.0,1.679,16.4,1.0,0.0,0.0,1.0,7351.0,7351.0,0.1974,,True,False
0,4.34573349,2.246,73.5,0.86,5967.0,0.976,9.7,0.0,0.0,1.0,0.0,5967.0,5967.0,0.051,,True,False
2,288.07937,3.161,991.0,3.01,5825.0,0.965,7.6,0.0,0.0,0.0,0.0,5825.0,5825.0,0.8775,,True,False
0,484.58335927,3.2,759.8,3.55,5713.2,1.017,23.0,1.0,0.0,0.0,0.0,338.6062312,64.4227545,0.0819,,True,False
0,288.285213,5.343,378.1,2.2,6171.0,1.127,11.5,1.0,0.0,0.0,0.0,6171.0,6171.0,0.8564,,True,False
2,198.895864,4.193,1779.0,3.33,5184.0,0.808,13.0,0.0,0.0,0.0,0.0,5184.0,5184.0,0.608,,True,False
0,19.93826636,1.77,759.8,3.55,5713.2,1.017,23.0,1.0,0.0,0.0,0.0,338.6062312,64.4227545,0.0819,,True,False
0,491.08027,7.42,335.6,1.86,5931.0,0.997,7.9,1.0,0.0,0.0,0.0,5931.0,5931.0,1.1779,,True,False
0,3.350209754,4.43333,28325.0,1447.13,6657.0,1.501,671.1,0.0,1.0,0.0,0.0,6657.0,6657.0,0.0472,,True,False
0,628.592314,3.603,393.7,6.99,5058.0,3.117,7.6,1.0,0.0,0.0,0.0,5058.0,5058.0,1.4891,,True,False
0,471.37787,16.91,102.9,1.31,5831.0,1.305,12.2,1.0,0.0,0.0,0.0,5831.0,5831.0,1.213,,True,False
2,52.69092296,2.31,759.8,3.55,5713.2,1.017,23.0,0.0,0.0,0.0,0.0,338.6062312,64.4227545,0.0819,,True,False
0,425.22927,6.76,829.0,1.4,3803.0,0.492,6.4,1.0,0.0,0.0,0.0,3803.0,3803.0,0.8802,,True,False
2,37.71508287,1.8,759.8,3.55,5713.2,1.017,23.0,0.0,0.0,0.0,0.0,338.6062312,64.4227545,0.0819,,True,False
2,5.1779065,5.366,129.5,2.93,5921.0,2.589,9.5,0.0,0.0,0.0,0.0,5921.0,5921.0,0.066,,True,False
2,474.22897,13.05,475.2,2.0,5818.0,0.925,7.2,0.0,0.0,0.0,0.0,5818.0,5818.0,1.2067,,True,False
2,371.50631,8.854,992.0,2.88,5696.0,0.924,14.1,0.0,0.0,0.0,0.0,5696.0,5696.0,0.9999,,True,False
0,606.91488768,5.96,759.8,3.55,5713.2,1.017,23.0,1.0,0.0,0.0,0.0,338.6062312,64.4227545,0.0819,,True,False
0,5.24331899,11.137,106.8,0.83,5430.0,0.735,20.1,0.0,0.0,1.0,1.0,5430.0,5430.0,0.0551,,True,False
1,47.0320478,5.892,367.8,1.98,5370.0,1.055,13.7,0.0,0.0,0.0,0.0,5370.0,5370.0,0.2447,Kepler-1454 b,True,False
0,10.31453308,3.6641,2004.1,29.6,6335.0,0.837,71.6,0.0,1.0,1.0,0.0,6335.0,6335.0,0.0835,,True,False
0,15.52861675,2.131,500.0,1.96,5750.0,0.882,17.3,0.0,0.0,1.0,0.0,5750.0,5750.0,0.121,,True,False
0,53.501860974,5.25334,456780.0,55.23,5436.0,0.748,1363.9,0.0,1.0,0.0,0.0,5436.0,5436.0,0.2569,,True,False
0,10.692230094,5.46939,376650.0,65.42,6022.0,0.941,2402.0,1.0,0.0,0.0,0.0,6022.0,6022.0,0.095,,True,False
0,1.60375114,1.498,51.0,0.82,5818.0,1.116,9.4,0.0,0.0,1.0,0.0,5818.0,5818.0,0.0258,,True,False
0,15.7397651,3.297,287.7,1.18,4733.0,0.723,11.2,0.0,0.0,1.0,0.0,4733.0,4733.0,0.1096,,True,False
2,117.26808432,2.2,759.8,3.55,5713.2,1.017,23.0,0.0,0.0,0.0,0.0,338.6062312,64.4227545,0.0819,,True,False
0,73.3377984,9.029,114900.0,73.06,7276.0,1.321,155.5,0.0,1.0,0.0,0.0,7276.0,7276.0,0.3767,,True,False
0,282.159571,5.069,196.3,3.09,6677.0,2.108,14.2,1.0,0.0,0.0,0.0,6677.0,6677.0,0.9306,,True,False
0,6.58729511,8.3582,127960.0,58.09,5619.0,1.406,304.2,0.0,1.0,0.0,0.0,5619.0,5619.0,0.0651,,True,False
0,459.23193,17.722,418.7,2.64,6067.0,1.116,19.5,1.0,0.0,1.0,0.0,6067.0,6067.0,1.1341,,True,False
2,62.312419,5.561,123.0,6.15,4999.0,5.615,9.1,0.0,0.0,0.0,0.0,4999.0,4999.0,0.3886,,True,False
0,25.9493253,12.17,354.5,1.04,4835.0,0.526,13.1,0.0,1.0,1.0,1.0,4835.0,4835.0,0.143,,True,False
0,212.76701,12.8,74.3,1.08,6098.0,1.245,6.8,1.0,0.0,1.0,0.0,6098.0,6098.0,0.7188,,True,False
0,386.62189,17.72,193.2,1.44,6085.0,1.033,12.3,1.0,0.0,0.0,0.0,6085.0,6085.0,1.041,,True,False
0,84.644104,48.182,512.0,34.61,5229.0,15.517,33.5,1.0,0.0,0.0,0.0,5229.0,5229.0,0.525,,True,False
0,575.95408,8.618,1210.0,2.92,5398.0,0.854,11.4,1.0,0.0,0.0,0.0,5398.0,5398.0,1.2875,,True,False
2,426.942225,3.965,1209.0,2.32,5126.0,0.669,11.8,0.0,0.0,0.0,0.0,5126.0,5126.0,0.9789,,True,False
0,117.844963,1.951,1043.0,2.52,5317.0,0.769,6.6,1.0,0.0,0.0,0.0,5317.0,5317.0,0.4457,,True,False
2,83.499618,16.03,501.0,1.72,5141.0,0.773,16.1,0.0,0.0,0.0,0.0,5141.0,5141.0,0.3371,,True,False
2,91.507044,5.019,539.0,1.43,5040.0,0.626,12.4,0.0,0.0,0.0,0.0,5040.0,5040.0,0.3385,,True,False
2,188.664098,5.179,960.0,2.02,4788.0,0.672,9.4,0.0,0.0,0.0,0.0,4788.0,4788.0,0.5592,,True,False
2,75.636309,2.588,174.6,1.32,6072.0,0.994,6.0,0.0,0.0,0.0,0.0,6072.0,6072.0,0.3567,,True,False
0,24.614775,2.395,229.4,1.28,5654.0,0.849,10.5,0.0,0.0,1.0,1.0,5654.0,5654.0,0.1602,,True,False
0,1.21374744,5.79293,185130.0,96.19,6791.0,1.619,8755.2,0.0,1.0,0.0,0.0,6791.0,6791.0,0.0244,,True,False
2,492.23808,12.53,676.8,2.19,5609.0,0.854,13.2,0.0,0.0,0.0,0.0,5609.0,5609.0,1.1939,,True,False
2,198.6004,3.53,300.8,4.6,5357.0,2.522,9.8,0.0,0.0,0.0,0.0,5357.0,5357.0,0.6699,,True,False
0,372.30881,3.874,535.2,2.09,5966.0,0.904,14.9,1.0,0.0,0.0,0.0,5966.0,5966.0,1.0083,,True,False
0,454.244158,3.399,241.0,2.93,6446.0,1.874,9.9,1.0,0.0,0.0,0.0,6446.0,6446.0,1.1956,,True,False
0,112.48226,1.923,195.7,1.37,6089.0,0.95,5.2,1.0,0.0,0.0,0.0,6089.0,6089.0,0.4607,,True,False
0,218.56734012,2.38,759.8,3.55,5713.2,1.017,23.0,1.0,0.0,0.0,0.0,338.6062312,64.4227545,0.0819,,True,False
0,229.948531,1.813,154.2,1.09,6225.0,0.861,6.1,1.0,0.0,0.0,0.0,6225.0,6225.0,0.7177,,True,False
0,403.5637828,3.64,759.8,3.55,5713.2,1.017,23.0,1.0,0.0,0.0,0.0,338.6062312,64.4227545,0.0819,,True,False
0,2.41172358,2.6311,3364.7,50.53,6363.0,1.332,108.6,0.0,1.0,0.0,0.0,6363.0,6363.0,0.0361,,True,False
0,92.9314146,2.35,759.8,3.55,5713.2,1.017,23.0,1.0,0.0,0.0,0.0,338.6062312,64.4227545,0.0819,,True,False
0,103.22293786,2.63,759.8,3.55,5713.2,1.017,23.0,1.0,0.0,0.0,0.0,338.6062312,64.4227545,0.0819,,True,False
2,5.71966537,3.938,19.1,0.82,6356.0,1.865,11.3,0.0,0.0,0.0,0.0,6356.0,6356.0,0.067,,True,False
0,209.06299275,10.0389,250910.0,72.26,6130.0,1.024,3295.6,0.0,1.0,0.0,0.0,6130.0,6130.0,0.6912,,True,False
2,201.621794,3.172,480.0,2.02,5919.0,0.923,6.8,0.0,0.0,0.0,0.0,5919.0,5919.0,0.6607,,True,False
0,70.335879746,4.65625,24418.0,29.56,6081.0,0.966,2148.6,0.0,1.0,0.0,0.0,6081.0,6081.0,0.3362,,True,False
0,591.37382,4.35,245.0,2.2,6609.0,1.391,10.7,1.0,0.0,0.0,0.0,6609.0,6609.0,1.4136,,True,False
0,559.28332,4.245,1360.0,2.54,4386.0,0.709,6.7,1.0,0.0,0.0,0.0,4386.0,4386.0,1.1841,,True,False
2,24.6777128,5.088,131.3,6.04,4995.0,5.058,9.0,0.0,0.0,0.0,0.0,4995.0,4995.0,0.1776,,True,False
2,113.05980069,19.03,759.8,3.55,5713.2,1.017,23.0,0.0,0.0,0.0,0.0,338.6062312,64.4227545,0.0819,,True,False
0,136.355967,3.17,165.1,1.42,6077.0,1.058,6.3,1.0,0.0,0.0,0.0,6077.0,6077.0,0.5264,,True,False
2,54.6957124,6.89,1096.0,3.28,5299.0,0.757,12.4,0.0,0.0,0.0,0.0,5299.0,5299.0,0.2525,,True,False
0,532.9307,3.89,181.4,4.68,7872.0,3.373,5.3,1.0,0.0,0.0,0.0,7872.0,7872.0,1.6405,,True,False
2,169.84787744,2.82,759.8,3.55,5713.2,1.017,23.0,0.0,0.0,0.0,0.0,338.6062312,64.4227545,0.0819,,True,False
2,284.699924,3.709,371.1,2.0,6054.0,1.028,7.6,0.0,0.0,0.0,0.0,6054.0,6054.0,0.8546,,True,False
0,171.69799,2.904,878.0,39.78,5033.0,13.679,7.7,1.0,0.0,0.0,0.0,5033.0,5033.0,0.8738,,True,False
0,444.89411,7.937,363.0,4.7,6195.0,2.439,13.2,1.0,0.0,0.0,0.0,6195.0,6195.0,1.2223,,True,False
2,402.20969,5.298,472.5,10.03,4961.0,4.649,9.5,0.0,0.0,0.0,0.0,4961.0,4961.0,1.0899,,True,False
0,229.86928,12.91,1659.0,9.57,6065.0,2.344,10.6,1.0,0.0,0.0,0.0,6065.0,6065.0,0.7724,,True,False
0,5.14108479,25.93,611.2,25.74,5893.0,0.941,57.0,0.0,1.0,1.0,1.0,5893.0,5893.0,0.059,,True,False
0,179.27230765,2.21,759.8,3.55,5713.2,1.017,23.0,1.0,0.0,0.0,0.0,338.6062312,64.4227545,0.0819,,True,False
2,584.55603,3.671,346.7,6.69,5208.0,3.62,10.0,0.0,0.0,0.0,0.0,5208.0,5208.0,1.5213,,True,False
0,200.83849979,2.37,759.8,3.55,5713.2,1.017,23.0,1.0,0.0,0.0,0.0,338.6062312,64.4227545,0.0819,,True,False
0,40.1043796,3.471,187.3,1.5,6174.0,1.089,9.2,0.0,0.0,1.0,0.0,6174.0,6174.0,0.2312,,True,False
2,70.31252504,13.66,759.8,3.55,5713.2,1.017,23.0,0.0,0.0,0.0,0.0,338.6062312,64.4227545,0.0819,,True,False
0,30.114681501,5.68713,87057.0,56.45,6273.0,1.044,2858.1,0.0,1.0,0.0,0.0,6273.0,6273.0,0.1957,,True,False
2,69.775633,9.205,140.9,1.19,6224.0,0.983,9.7,0.0,0.0,0.0,0.0,6224.0,6224.0,0.3219,,True,False
2,58.5029431,1.633,117.0,1.54,6525.0,1.412,7.0,0.0,0.0,0.0,0.0,6525.0,6525.0,0.313,,True,False
2,415.748785,3.313,463.7,3.24,5324.0,1.534,9.2,0.0,0.0,0.0,0.0,5324.0,5324.0,1.0584,,True,False
0,36.1826854,4.2546,9471.7,56.41,5696.0,1.321,124.1,0.0,1.0,0.0,0.0,5696.0,5696.0,0.2069,,True,False
2,24.1527864,4.451,78.1,0.97,6223.0,1.095,9.3,0.0,0.0,0.0,0.0,6223.0,6223.0,0.1678,,True,False
2,11.1734401,4.545,61.3,1.4,7372.0,1.752,9.0,0.0,0.0,0.0,0.0,7372.0,7372.0,0.1133,,True,False
0,472.2265706,4.8732,156140.0,48.18,5763.0,0.842,584.6,0.0,1.0,0.0,0.0,5763.0,5763.0,1.1601,,True,False
2,428.379308,4.066,386.6,2.0,5574.0,0.953,7.4,0.0,0.0,0.0,0.0,5574.0,5574.0,1.0315,,True,False
0,1.507099289,4.8361,1282.0,26.56,5762.0,0.801,142.7,0.0,1.0,1.0,1.0,5762.0,5762.0,0.0247,,True,False
0,253.652263,3.85,26456.0,1169.79,3960.0,0.537,59.9,1.0,0.0,0.0,0.0,3960.0,3960.0,0.6442,,True,False
2,392.72811,12.48,499.7,1.85,5701.0,0.815,12.0,0.0,0.0,0.0,0.0,5701.0,5701.0,1.0047,,True,False
0,128.66825288,2.67,759.8,3.55,5713.2,1.017,23.0,1.0,0.0,0.0,0.0,338.6062312,64.4227545,0.0819,,True,False
0,485.57785,6.67,853.0,2.18,5255.0,0.727,5.6,1.0,0.0,0.0,0.0,5255.0,5255.0,1.1213,,True,False
2,374.05697,22.53,961.1,2.34,5302.0,0.771,20.6,0.0,0.0,0.0,0.0,5302.0,5302.0,0.9643,,True,False
0,643.4528,9.346,585.1,2.03,5649.0,0.845,10.2,1.0,0.0,0.0,0.0,5649.0,5649.0,1.4249,,True,False
2,339.633833,8.859,517.8,2.04,5823.0,0.901,12.0,0.0,0.0,0.0,0.0,5823.0,5823.0,0.9485,,True,False
0,1.061934307,3.211,264.8,18.7,5853.0,0.868,70.9,0.0,1.0,1.0,1.0,5853.0,5853.0,0.0201,,True,False
0,9.5497037,1.881,706.7,1.45,3705.0,0.569,12.4,0.0,0.0,1.0,1.0,3705.0,3705.0,0.073,,True,False
2,140.884533,10.245,158.0,1.52,5960.0,1.213,16.4,0.0,0.0,0.0,0.0,5960.0,5960.0,0.5449,,True,False
0,77.138911,7.229,603.3,3.39,5778.0,0.911,19.0,0.0,1.0,1.0,0.0,5778.0,5778.0,0.3581,,True,False
2,100.494129,2.679,57.6,1.33,6018.0,1.75,6.9,0.0,0.0,0.0,0.0,6018.0,6018.0,0.4515,,True,False
2,182.453195,2.721,184.0,1.26,6164.0,0.927,5.2,0.0,0.0,0.0,0.0,6164.0,6164.0,0.6199,,True,False
0,0.536551592,4.89,153.2,12.88,6140.0,1.027,26.2,1.0,0.0,1.0,1.0,6140.0,6140.0,0.0133,,True,False
0,68.54443156,2.05,759.8,3.55,5713.2,1.017,23.0,1.0,0.0,1.0,0.0,338.6062312,64.4227545,0.0819,,True,False
0,130.110715,2.227,251.9,1.32,5960.0,0.828,6.4,1.0,0.0,0.0,0.0,5960.0,5960.0,0.4873,,True,False
0,242.484764,6.451,361.7,1.58,6068.0,0.829,7.6,0.0,0.0,0.0,0.0,6068.0,6068.0,0.7425,,True,False
2,383.26217,4.84,448.4,1.57,5074.0,0.761,11.0,0.0,0.0,0.0,0.0,5074.0,5074.0,0.9285,,True,False
2,178.266978,5.276,1857.0,3.71,4899.0,0.713,12.5,0.0,0.0,0.0,0.0,4899.0,4899.0,0.571,,True,False
0,385.593209,2.799,282.9,2.37,6205.0,1.358,5.6,1.0,0.0,0.0,0.0,6205.0,6205.0,1.0549,,True,False
0,215.737826,7.257,8476.0,8.71,4889.0,0.724,36.8,0.0,0.0,1.0,0.0,4889.0,4889.0,0.6304,,True,False
0,507.48249,8.19,232.1,1.22,5227.0,0.744,9.7,1.0,0.0,0.0,0.0,5227.0,5227.0,1.1071,,True,False
2,30.9771151,3.188,125.0,4.3,5197.0,3.784,6.8,0.0,0.0,0.0,0.0,5197.0,5197.0,0.2202,,True,False
2,19.11280242,1.58,759.8,3.55,5713.2,1.017,23.0,0.0,0.0,0.0,0.0,338.6062312,64.4227545,0.0819,,True,False
0,30.2111162,4.202,92.6,4.44,5132.0,4.732,6.5,1.0,0.0,0.0,0.0,5132.0,5132.0,0.2272,,True,False
1,76.377855,4.809,11004.0,6.28,3869.0,0.584,38.6,0.0,0.0,0.0,0.0,3869.0,3869.0,0.2952,Kepler-1628 b,True,False
0,55.249007325,5.15147,205670.0,60.79,6063.0,1.012,3452.5,0.0,1.0,0.0,0.0,6063.0,6063.0,0.2948,,True,False
2,14.2673439,3.171,217.5,1.21,5475.0,0.837,9.0,0.0,0.0,0.0,0.0,5475.0,5475.0,0.113,,True,False
0,22.52907,1.373,327.1,1.39,5284.0,0.769,4.8,1.0,0.0,0.0,0.0,5284.0,5284.0,0.1478,,True,False
0,66.247851,4.04,666.0,16.67,5214.0,6.519,8.3,1.0,0.0,0.0,0.0,5214.0,5214.0,0.4034,,True,False
0,370.91308,17.655,270.3,1.74,5892.0,1.054,17.5,1.0,0.0,0.0,1.0,5892.0,5892.0,1.006,,True,False
2,360.64485255,11.19,759.8,3.55,5713.2,1.017,23.0,0.0,0.0,0.0,0.0,338.6062312,64.4227545,0.0819,,True,False
0,7.41505161,2.061,937.0,91.09,4989.0,18.266,18.3,0.0,1.0,0.0,0.0,4989.0,4989.0,0.1116,,True,False
0,2.742590902,10.4143,680400.0,176.4,7072.0,1.705,682.9,0.0,1.0,0.0,0.0,7072.0,7072.0,0.0432,,True,False
2,541.04472,12.47,181.5,1.08,5829.0,0.802,8.8,0.0,0.0,0.0,0.0,5829.0,5829.0,1.2468,,True,False
2,514.271499,3.46,688.9,3.01,6343.0,1.137,9.0,0.0,0.0,0.0,0.0,6343.0,6343.0,1.3412,,True,False
2,571.14302,10.06,531.3,2.22,5751.0,0.943,8.5,0.0,0.0,0.0,0.0,5751.0,5751.0,1.3742,,True,False
0,216.453511,3.321,1137.0,2.91,5385.0,0.878,7.5,1.0,0.0,0.0,0.0,5385.0,5385.0,0.6583,,True,False
0,37.0488669,2.48,759.8,3.55,5713.2,1.017,23.0,1.0,0.0,0.0,0.0,338.6062312,64.4227545,0.0819,,True,False
2,540.39267,9.233,1780.0,3.63,5693.0,0.856,15.1,0.0,0.0,0.0,0.0,5693.0,5693.0,1.2774,,True,False
0,542.16158927,8.77,759.8,3.55,5713.2,1.017,23.0,1.0,0.0,0.0,0.0,338.6062312,64.4227545,0.0819,,True,False
2,190.905243,2.529,227.1,1.73,6098.0,1.131,7.4,0.0,0.0,0.0,0.0,6098.0,6098.0,0.6442,,True,False
0,11.0153889,2.666,3446.0,65.27,5515.0,1.678,31.8,0.0,1.0,0.0,0.0,5515.0,5515.0,0.0905,,True,False
0,28.34230575,1.65,759.8,3.55,5713.2,1.017,23.0,1.0,0.0,0.0,0.0,338.6062312,64.4227545,0.0819,,True,False
0,231.521608,2.819,478.7,1.96,5695.0,0.872,6.1,1.0,0.0,0.0,0.0,5695.0,5695.0,0.7316,,True,False
0,180.890384,1.901,205.3,2.47,7037.0,1.683,5.8,1.0,0.0,0.0,0.0,7037.0,7037.0,0.7029,,True,False
0,60.0546149,3.435,326.1,5.24,5242.0,2.917,11.8,1.0,0.0,0.0,0.0,5242.0,5242.0,0.3237,,True,False
2,20.5142642,3.524,153.2,1.14,5221.0,0.936,9.0,0.0,0.0,0.0,0.0,5221.0,5221.0,0.1387,,True,False
2,495.854189,8.65,548.6,2.41,5613.0,1.044,10.9,0.0,0.0,0.0,0.0,5613.0,5613.0,1.2057,,True,False
0,2.037453129,5.43155,315910.0,136.3,6456.0,2.056,6944.9,0.0,1.0,0.0,0.0,6456.0,6456.0,0.0338,,True,False
2,318.25858,4.39,756.0,2.03,5108.0,0.759,6.0,0.0,0.0,0.0,0.0,5108.0,5108.0,0.8575,,True,False
2,184.883155,3.025,304.1,2.82,5620.0,1.621,9.9,0.0,0.0,0.0,0.0,5620.0,5620.0,0.6441,,True,False
2,11.006795,5.112,146.4,1.34,6091.0,1.047,10.9,0.0,0.0,0.0,0.0,6091.0,6091.0,0.0988,,True,False
2,177.37583,21.14,459.7,1.96,5849.0,0.919,12.4,0.0,0.0,0.0,0.0,5849.0,5849.0,0.6209,,True,False
0,35.164087,86.05,1528.9,62.03,5485.0,2.087,38.3,0.0,1.0,0.0,0.0,5485.0,5485.0,0.2136,,True,False
0,107.11003503,2.12,759.8,3.55,5713.2,1.017,23.0,1.0,0.0,0.0,0.0,338.6062312,64.4227545,0.0819,,True,False
2,366.55705,11.62,582.5,2.63,5857.0,1.1,10.2,0.0,0.0,0.0,0.0,5857.0,5857.0,1.0404,,True,False
0,462.26052152,4.05,759.8,3.55,5713.2,1.017,23.0,1.0,0.0,0.0,0.0,338.6062312,64.4227545,0.0819,,True,False
2,39.42516213,2.18,759.8,3.55,5713.2,1.017,23.0,0.0,0.0,0.0,0.0,338.6062312,64.4227545,0.0819,,True,False
2,124.887214,8.599,176.5,1.78,6103.0,1.234,13.3,0.0,0.0,0.0,0.0,6103.0,6103.0,0.4722,,True,False
0,0.533000886,1.54684,4398.5,40.94,5934.0,1.064,327.4,0.0,1.0,1.0,0.0,5934.0,5934.0,0.0124,,True,False
0,200.35091012,3.78,759.8,3.55,5713.2,1.017,23.0,1.0,0.0,0.0,0.0,338.6062312,64.4227545,0.0819,,True,False
0,114.32859485,2.64,759.8,3.55,5713.2,1.017,23.0,1.0,0.0,0.0,0.0,338.6062312,64.4227545,0.0819,,True,False
0,99.97889,8.76,117.9,1.84,5229.0,1.725,5.7,1.0,0.0,0.0,0.0,5229.0,5229.0,0.4285,,True,False
0,374.71687,52.986,1126.2,5.56,5768.0,1.009,62.2,0.0,0.0,0.0,1.0,5768.0,5768.0,0.9756,,True,False
2,295.958914,4.244,464.1,2.1,5505.0,0.992,17.5,0.0,0.0,0.0,0.0,5505.0,5505.0,0.8312,,True,False
2,120.938669,8.818,782.1,2.32,5456.0,0.843,15.0,0.0,0.0,0.0,0.0,5456.0,5456.0,0.4403,,True,False
2,362.22202,14.29,52.5,0.96,6113.0,1.277,14.6,0.0,0.0,0.0,0.0,6113.0,6113.0,0.952,,True,False
0,42.070868,1.293,386.2,1.82,5197.0,0.938,5.7,1.0,0.0,0.0,0.0,5197.0,5197.0,0.2242,,True,False
2,631.99116,2.99,345.6,1.86,5594.0,1.006,7.2,0.0,0.0,0.0,0.0,5594.0,5594.0,1.3923,,True,False
0,401.73243,1.535,366.4,2.88,5938.0,1.504,5.8,1.0,0.0,0.0,0.0,5938.0,5938.0,1.0964,,True,False
0,428.1186,6.56,443.8,2.18,6225.0,1.031,7.3,1.0,0.0,0.0,0.0,6225.0,6225.0,1.1457,,True,False
0,37.3683802,2.8,206.6,10.58,5101.0,6.422,8.8,1.0,0.0,0.0,0.0,5101.0,5101.0,0.2814,,True,False
0,615.81928,14.93,168.0,1.24,6120.0,0.955,11.0,1.0,0.0,0.0,0.0,6120.0,6120.0,1.4294,,True,False
2,557.92882,4.788,262.2,2.97,5553.0,1.844,8.1,0.0,0.0,0.0,0.0,5553.0,5553.0,1.2277,,True,False
2,77.51257,3.15,1510.0,28199.3,5261.0,3.63,5.8,0.0,0.0,0.0,0.0,5261.0,5261.0,0.3966,,True,False
2,46.969389,1.944,1875.0,7.45,5401.0,1.717,7.1,0.0,0.0,0.0,0.0,5401.0,5401.0,0.2391,,True,False
