disposition,period,duration,transit_depth,planet_radius,star_temp,star_radius,model_snr,fp_flag_nt,fp_flag_ss,fp_flag_co,fp_flag_ec,source_kepler,source_tess
0,0.544561598,1.6053,35.2,44.9,3715.0,80.529,31.1,0.0,1.0,1.0,0.0,True,False
0,17.4453133,5.14,327.7,5.38,4927.0,3.04,12.2,0.0,0.0,1.0,1.0,True,False
0,2.9788702,9.3,540.0,2.86,5699.0,0.987,30.5,0.0,1.0,0.0,0.0,True,False
0,1.97515457,2.633,66.1,0.92,5571.0,1.145,9.2,0.0,0.0,1.0,0.0,True,False
0,21.993112,8.616,1015.7,23.21,5205.0,0.747,37.3,0.0,1.0,1.0,0.0,True,False
1,19.5489666,1.78,523.8,1.89,5549.0,0.732,12.6,0.0,0.0,0.0,0.0,True,False
0,27.6853358,4.661,1660.7,3.11,5216.0,0.639,49.3,0.0,0.0,1.0,0.0,True,False
1,35.6225528,4.845,651.1,2.24,5799.0,0.878,9.6,0.0,0.0,0.0,0.0,True,False
0,7.1403113,5.891,112.1,1.18,6354.0,1.016,11.8,0.0,0.0,1.0,1.0,True,False
0,2.69487041,2.553,62.1,0.97,5823.0,1.187,10.3,0.0,0.0,1.0,0.0,True,False
1,112.303136,5.869,502.1,1.3,4401.0,0.595,13.1,0.0,0.0,0.0,0.0,True,False
0,49.5387264,2.238,740.6,20.52,5683.0,0.747,10.3,0.0,1.0,0.0,0.0,True,False
0,3.39155966,3.87,28.4,0.49,5896.0,0.914,8.2,0.0,0.0,1.0,0.0,True,False
0,1.33254897,3.083,591.7,32.84,4894.0,13.777,16.2,0.0,0.0,0.0,1.0,True,False
0,18.2260472,3.664,361.1,1.85,5440.0,0.98,10.0,0.0,0.0,1.0,0.0,True,False
0,0.630539713,1.7407,239.6,21.07,5458.0,0.894,27.7,1.0,0.0,1.0,0.0,True,False
0,1.018347376,4.386,47.8,1.92,5858.0,2.638,33.3,0.0,0.0,1.0,1.0,True,False
0,0.659299289,0.6908,1118.5,30.54,5791.0,0.852,108.6,1.0,0.0,0.0,0.0,True,False
0,101.97435125,2.34,540.0,2.86,5699.0,0.987,30.5,1.0,0.0,0.0,0.0,True,False
0,4.45540935,4.14,540.0,2.86,5699.0,0.987,30.5,1.0,1.0,0.0,0.0,True,False
0,37.32483952,6.9676,4989.2,30.32,5306.0,0.79,155.6,0.0,1.0,1.0,0.0,True,False
0,25.951984,20.585,2340.2,36.8,5889.0,1.046,131.4,0.0,1.0,1.0,1.0,True,False
1,42.9136635,5.227,160.6,3.19,6049.0,2.483,18.2,0.0,0.0,0.0,0.0,True,False
0,88.1804682,5.033,1138.6,2.78,5497.0,0.839,17.5,0.0,1.0,0.0,0.0,True,False
1,177.668663,9.298,901.4,2.32,4721.0,0.701,12.7,0.0,0.0,0.0,0.0,True,False
0,0.98041685,0.919,105.7,0.75,4861.0,0.722,8.8,0.0,1.0,0.0,0.0,True,False
1,92.263742,8.605,296.9,2.22,6084.0,1.283,12.2,0.0,0.0,0.0,0.0,True,False
1,6.64754478,1.961,289.3,1.72,6046.0,1.007,12.4,0.0,0.0,0.0,0.0,True,False
0,1.23517588,5.476,232.9,1.59,5780.0,1.0,19.3,0.0,0.0,1.0,1.0,True,False
0,0.416995408,0.8928,112.6,0.84,6150.0,0.781,19.9,1.0,0.0,1.0,0.0,True,False
0,256.52387,9.07,126.1,1.33,6348.0,1.18,7.5,1.0,0.0,0.0,0.0,True,False
0,3.0001191,6.61,7.7,0.73,8431.0,2.485,7.3,1.0,0.0,0.0,0.0,True,False
1,81.4160138,14.175,762.3,4.63,6352.0,1.401,54.3,0.0,0.0,0.0,0.0,True,False
0,8.5900471,3.463,137.0,0.8,4914.0,0.707,9.6,0.0,0.0,0.0,1.0,True,False
0,357.82544,9.12,152.5,1.7,6131.0,1.312,11.1,1.0,0.0,0.0,0.0,True,False
1,30.8278245,4.214,641.3,2.42,5982.0,0.96,13.9,0.0,0.0,0.0,0.0,True,False
1,47.1607932,4.003,723.2,2.58,5936.0,0.965,13.6,0.0,0.0,0.0,0.0,True,False
1,49.2768448,3.787,1132.9,1.75,3899.0,0.529,17.8,0.0,0.0,0.0,0.0,True,False
1,35.2330694,3.674,352.8,0.97,3749.0,0.524,14.5,0.0,0.0,0.0,0.0,True,False
0,45.3965379,3.826,1001.6,1.97,4266.0,0.643,15.3,0.0,0.0,1.0,1.0,True,False
0,508.807642,4.495,2127.0,39.59,4893.0,8.811,14.8,1.0,0.0,0.0,0.0,True,False
0,362.69427,9.7,439.9,3.54,5288.0,1.719,11.0,1.0,0.0,0.0,0.0,True,False
0,370.35639,12.75,732.2,2.82,6117.0,1.025,13.0,1.0,0.0,1.0,0.0,True,False
0,0.729724346,2.699,23.0,0.51,6084.0,1.03,14.3,0.0,0.0,1.0,0.0,True,False
0,0.821472455,2.433,127.1,0.92,4889.0,0.836,11.3,0.0,0.0,1.0,0.0,True,False
0,1.29019586,3.741,86.5,0.78,5693.0,0.842,11.1,0.0,0.0,1.0,0.0,True,False
0,8.48032079,5.791,170.7,0.95,5415.0,0.728,14.7,0.0,0.0,1.0,1.0,True,False
0,227.6258,9.47,131.0,1.79,6240.0,1.549,8.8,1.0,0.0,0.0,0.0,True,False
1,18.1373788,3.844,310.8,1.41,4257.0,0.602,11.3,0.0,0.0,0.0,0.0,True,False
1,51.1104797,7.712,330.0,1.6,5968.0,0.881,21.9,0.0,0.0,0.0,0.0,True,False
1,47.9869119,5.342,859.3,3.35,5641.0,0.981,25.7,0.0,0.0,0.0,0.0,True,False
0,359.047933,16.637,5622.7,7.76,5609.0,1.048,91.1,1.0,0.0,0.0,1.0,True,False
0,29.8042694,3.107,1046.5,24.73,5223.0,0.827,17.9,0.0,1.0,1.0,0.0,True,False
0,1.003049079,7.9657,219270.0,42.5,5775.0,0.844,1766.7,0.0,1.0,0.0,0.0,True,False
0,0.933157032,2.614,87.8,7.29,6499.0,1.169,15.2,1.0,0.0,1.0,1.0,True,False
0,37.1083458,4.112,366.5,1.71,5591.0,0.86,7.9,1.0,0.0,0.0,0.0,True,False
0,1.02104719,6.39,246.1,13.68,6444.0,1.2,18.5,1.0,0.0,0.0,0.0,True,False
0,12.083457,3.536,312.5,2.09,6422.0,1.175,8.6,1.0,0.0,0.0,0.0,True,False
0,401.5907,14.77,115.0,1.01,6170.0,0.939,11.9,1.0,0.0,0.0,0.0,True,False
0,53.912783631,44.0504,216.7,4.25,6085.0,2.02,56.4,1.0,0.0,0.0,0.0,True,False
0,1.23142395,2.186,19.6,0.77,6011.0,1.73,10.8,0.0,1.0,1.0,1.0,True,False
0,386.828262,5.045,1024.9,6.54,6384.0,1.615,19.7,0.0,1.0,1.0,0.0,True,False
0,15.8733803,7.4672,4094.1,8.15,6161.0,1.054,136.5,0.0,1.0,1.0,1.0,True,False
0,42.3991752,7.251,484.0,3.23,6133.0,1.121,36.9,0.0,1.0,1.0,1.0,True,False
0,25.95198823,14.602,5103.3,39.94,6363.0,1.035,125.0,0.0,1.0,1.0,1.0,True,False
0,25.9522401,20.813,2896.9,42.91,5659.0,0.904,90.5,0.0,1.0,1.0,1.0,True,False
0,14.12809896,2.326,263.1,1.6,6072.0,0.988,20.3,0.0,1.0,1.0,0.0,True,False
0,13.6917833,4.198,145.4,1.12,5906.0,0.931,14.2,0.0,0.0,1.0,1.0,True,False
0,25.95633,26.34,158.2,9.75,6139.0,0.881,11.9,0.0,1.0,1.0,1.0,True,False
0,0.572937573,2.576,80.8,1.57,7338.0,1.593,32.0,1.0,0.0,0.0,0.0,True,False
0,14.15849823,46.356,347.3,90.09,8753.0,3.746,225.1,0.0,1.0,0.0,0.0,True,False
0,207.471349,7.469,229.2,1.57,5731.0,1.033,8.0,1.0,0.0,0.0,0.0,True,False
0,12.3748247,90.01,390.9,81.01,5165.0,3.598,85.7,1.0,0.0,0.0,0.0,True,False
0,14.541781166,9.1151,143640.0,2722.92,5997.0,1.148,768.9,1.0,0.0,0.0,0.0,True,False
0,12.4261177,28.5357,1230.4,3.8,5713.0,0.851,89.9,1.0,0.0,1.0,1.0,True,False
1,21.1876185,3.69,71.7,0.79,6355.0,0.849,8.5,0.0,0.0,0.0,0.0,True,False
0,12.42560404,23.9402,458.9,2.52,5713.0,0.893,40.8,1.0,0.0,1.0,1.0,True,False
0,30.9604688,14.992,460.9,89.18,5367.0,3.558,27.1,0.0,1.0,1.0,1.0,True,False
0,1.041619932,8.1218,1840.5,30.94,5838.0,0.991,374.1,0.0,1.0,0.0,0.0,True,False
0,2.544594443,3.21373,348780.0,109.72,5503.0,1.616,608.9,0.0,1.0,0.0,0.0,True,False
0,56.40651043,18.4332,102290.0,21.93,5011.0,0.647,1597.3,0.0,1.0,0.0,0.0,True,False
0,7.964400574,4.4761,190900.0,61.54,4478.0,0.715,879.2,0.0,1.0,0.0,0.0,True,False
0,6.399101307,4.7439,83326.0,51.77,6233.0,0.988,154.4,0.0,1.0,1.0,1.0,True,False
1,34.9168399,7.343,500.0,2.39,6194.0,1.069,15.4,0.0,0.0,0.0,0.0,True,False
0,0.56678228,4.725,146.8,0.88,4796.0,0.749,15.1,1.0,0.0,0.0,0.0,True,False
0,8.480303653,7.48907,81428.0,22.25,5385.0,0.787,301.4,0.0,1.0,1.0,1.0,True,False
1,22.1270885,4.472,418.2,3.94,5312.0,1.445,12.6,0.0,0.0,0.0,0.0,True,False
0,10.6784787,2.307,201.0,1.12,5459.0,0.797,9.4,0.0,0.0,1.0,0.0,True,False
0,42.559265547,3.36626,207990.0,51.86,5764.0,0.863,950.0,0.0,1.0,0.0,0.0,True,False
0,24.2157996,4.359,322.2,1.58,5659.0,0.885,13.6,0.0,0.0,1.0,0.0,True,False
1,44.2018402,4.949,235.6,1.14,5002.0,0.753,18.6,0.0,0.0,0.0,0.0,True,False
1,15.0330623,6.326,132.2,2.18,5849.0,1.601,14.9,0.0,0.0,0.0,0.0,True,False
0,12.62530918,3.163,39413.0,87.2,6878.0,1.844,32.5,0.0,1.0,0.0,0.0,True,False
0,124.93576738,7.5608,240900.0,49.34,5887.0,0.941,332.8,0.0,1.0,0.0,0.0,True,False
0,12.720298433,2.4599,283.6,1.37,4914.0,0.724,12.7,0.0,0.0,0.0,1.0,True,False
0,119.67980316,32.1928,299050.0,193.91,8275.0,3.251,5357.7,0.0,1.0,0.0,0.0,True,False
0,6.399107136,5.21981,376770.0,59.15,6133.0,0.935,4322.4,0.0,1.0,0.0,0.0,True,False
0,8.480304281,7.46159,83115.0,65.0,7059.0,2.21,5219.5,0.0,1.0,0.0,1.0,True,False
0,117.6813778,12.7591,45362.0,45.43,6429.0,2.079,2426.9,0.0,1.0,0.0,0.0,True,False
0,17.72722648,4.1376,147140.0,35.18,6021.0,0.895,922.1,0.0,1.0,0.0,0.0,True,False
0,1.71024931,2.833,98.6,1.2,6418.0,1.171,9.4,0.0,0.0,1.0,1.0,True,False
0,100.40132734,9.7436,53782.0,26.0,5903.0,1.1,1331.0,0.0,1.0,0.0,0.0,True,False
0,11.320287875,4.82219,243410.0,59.23,6153.0,1.127,1539.9,0.0,1.0,0.0,0.0,True,False
0,1.219034103,2.4494,95697.0,40.46,5914.0,1.271,319.1,0.0,1.0,1.0,0.0,True,False
1,5.94228603,2.169,250.0,1.23,4891.0,0.805,7.5,0.0,0.0,0.0,0.0,True,False
1,26.7575866,5.858,455.3,2.28,6215.0,1.052,17.7,0.0,0.0,0.0,0.0,True,False
0,57.0599992,7.463,66168.0,22.31,5931.0,0.863,751.5,0.0,1.0,0.0,0.0,True,False
1,14.5565618,4.554,103.8,1.08,6065.0,1.061,17.1,0.0,0.0,0.0,0.0,True,False
0,0.837898153,2.104,268.9,1.26,4748.0,0.797,13.9,0.0,0.0,1.0,0.0,True,False
0,0.603086711,1.0869,1242.8,36.0,6353.0,1.134,170.0,0.0,0.0,1.0,0.0,True,False
1,41.7084063,8.567,330.0,2.19,6434.0,1.138,24.3,0.0,0.0,0.0,0.0,True,False
1,33.0257179,6.032,507.1,2.21,5819.0,0.99,12.2,0.0,0.0,0.0,0.0,True,False
0,25.366990665,5.9556,150580.0,56.02,6208.0,1.024,2206.5,0.0,1.0,0.0,0.0,True,False
0,428.32173928,40.5992,317000.0,49.76,5662.0,0.806,4594.8,1.0,0.0,0.0,0.0,True,False
0,82.137609997,6.11904,210770.0,197.85,6395.0,2.012,3583.1,0.0,1.0,0.0,0.0,True,False
0,3.06026014,2.545,59.9,0.83,5878.0,1.01,10.1,0.0,0.0,1.0,0.0,True,False
0,24.0612744,19.9438,440150.0,83.77,6461.0,1.138,1161.1,0.0,1.0,0.0,0.0,True,False
0,66.36099916,20.0614,416740.0,61.42,5583.0,0.857,1866.7,0.0,1.0,0.0,0.0,True,False
0,8.939461148,6.19136,357830.0,153.32,6461.0,2.225,2427.5,0.0,1.0,0.0,0.0,True,False
0,135.58607679,5.54241,363130.0,89.83,6401.0,1.301,6788.8,0.0,1.0,0.0,0.0,True,False
0,18.79862195,7.4782,380200.0,55.07,5334.0,0.796,551.3,0.0,1.0,0.0,0.0,True,False
0,6.30828538,2.48633,113530.0,29.34,5069.0,0.78,559.2,0.0,1.0,0.0,0.0,True,False
0,4.80912667,7.9331,134090.0,44.3,6462.0,1.166,1033.2,0.0,1.0,0.0,0.0,True,False
0,2.33211505,2.96723,105950.0,140.22,6384.0,1.094,997.8,0.0,1.0,0.0,0.0,True,False
1,0.53835407,1.5045,190.2,1.67,5539.0,1.207,46.6,0.0,0.0,0.0,0.0,True,False
0,249.36211832,8.3559,35830.0,48.69,5940.0,1.02,846.1,0.0,1.0,0.0,0.0,True,False
0,0.664727127,1.561,16.2,0.46,6143.0,1.116,7.6,0.0,1.0,1.0,0.0,True,False
1,9.5084871,4.372,97.9,1.65,6144.0,1.668,13.3,0.0,0.0,0.0,0.0,True,False
1,47.0563327,4.807,762.0,2.57,5889.0,0.924,12.1,0.0,0.0,0.0,0.0,True,False
0,179.85022331,2.95,540.0,2.86,5699.0,0.987,30.5,0.0,0.0,1.0,0.0,True,False
1,96.169569,7.496,894.5,2.07,5340.0,0.702,20.0,0.0,0.0,0.0,0.0,True,False
0,1.55090374,3.028,11.3,1.11,7612.0,2.968,11.8,0.0,0.0,1.0,0.0,True,False
1,82.303914,15.404,737.0,4.47,5602.0,1.425,22.3,0.0,0.0,0.0,0.0,True,False
0,131.97827736,7.14981,345940.0,147.83,4916.0,2.182,3766.3,0.0,1.0,0.0,0.0,True,False
0,0.789171236,1.734,73.4,0.69,4776.0,0.811,9.0,0.0,0.0,1.0,1.0,True,False
1,17.9346606,6.25,142.7,2.8,6426.0,1.775,18.8,0.0,0.0,0.0,0.0,True,False
0,241.07074582,9.88863,70292.0,76.53,9414.0,2.777,4257.4,0.0,1.0,0.0,0.0,True,False
0,106.17593813,10.4168,164740.0,54.91,6038.0,1.141,7056.8,0.0,1.0,0.0,0.0,True,False
0,184.6467208,18.9869,410270.0,72.8,5713.0,1.023,1113.2,0.0,1.0,0.0,0.0,True,False
0,6.282033445,8.3777,181790.0,144.85,6074.0,0.976,1178.0,1.0,0.0,0.0,0.0,True,False
0,5.519188936,7.1351,217070.0,43.06,5324.0,0.897,2270.6,0.0,1.0,0.0,0.0,True,False
0,4.818863794,6.2625,65936.0,51.32,6313.0,1.935,2048.7,0.0,1.0,0.0,0.0,True,False
0,178.26802035,5.86461,45754.0,34.07,5126.0,0.696,961.4,0.0,1.0,0.0,0.0,True,False
0,2.181555909,4.41739,85407.0,91.3,6584.0,1.246,1548.2,0.0,1.0,0.0,0.0,True,False
0,0.895276162,3.0518,319080.0,172.25,5242.0,2.55,932.1,0.0,1.0,0.0,0.0,True,False
0,244.83274973,4.37001,40206.0,38.3,6105.0,0.993,733.5,0.0,1.0,0.0,0.0,True,False
1,30.4544418,6.896,472.1,2.6,6283.0,0.984,17.3,0.0,0.0,0.0,0.0,True,False
0,10.26558924,3.879,254.6,1.65,5774.0,0.98,18.8,0.0,0.0,1.0,1.0,True,False
0,18.9257333,6.149,188.5,16.74,5455.0,0.909,16.2,0.0,0.0,1.0,0.0,True,False
1,37.8862977,5.218,672.2,2.09,5513.0,0.818,14.4,0.0,0.0,0.0,0.0,True,False
0,11.9615433,3.129,424.5,2.24,6142.0,1.046,12.4,0.0,1.0,1.0,1.0,True,False
0,0.56683399,0.75,540.0,2.86,5699.0,0.987,30.5,1.0,0.0,0.0,1.0,True,False
0,62.127677128,5.25005,37430.0,38.61,5344.0,0.807,990.3,0.0,1.0,0.0,0.0,True,False
0,31.9730649,8.872,158.6,1.09,5811.0,0.811,15.6,0.0,1.0,1.0,1.0,True,False
0,143.1188694,16.8109,255710.0,53.3,5713.0,0.851,1638.0,0.0,1.0,0.0,0.0,True,False
0,76.81985465,5.16249,229160.0,46.61,5654.0,0.774,2314.5,0.0,1.0,0.0,0.0,True,False
0,165.40574995,13.6363,66402.0,112.86,6061.0,2.185,4958.6,0.0,1.0,0.0,0.0,True,False
0,71.661915163,6.33708,323610.0,55.04,5075.0,0.824,1804.1,0.0,1.0,0.0,0.0,True,False
0,9.44942685,6.40303,489000.0,68.38,5754.0,0.905,1246.3,1.0,0.0,0.0,0.0,True,False
0,0.715802309,1.5586,2208.6,25.52,5239.0,0.757,137.7,0.0,0.0,1.0,0.0,True,False
0,70.58284717,8.81169,150930.0,50.88,5973.0,0.904,2424.0,0.0,1.0,0.0,0.0,True,False
0,2.995357359,6.57901,172400.0,112.12,5949.0,1.94,1467.6,0.0,1.0,0.0,0.0,True,False
0,3.840485025,2.8592,31353.0,39.38,5731.0,0.823,259.4,0.0,1.0,0.0,0.0,True,False
0,1.92027188,2.65,540.0,2.86,5699.0,0.987,30.5,1.0,1.0,0.0,0.0,True,False
0,10.443341795,3.94077,145290.0,44.35,6137.0,1.005,842.1,0.0,1.0,0.0,0.0,True,False
0,4.75307877,2.35,933.0,505.94,3486.0,180.013,6.4,1.0,0.0,0.0,0.0,True,False
0,19.515013291,4.59379,256440.0,53.03,5349.0,0.851,1018.8,0.0,1.0,0.0,0.0,True,False
1,1.772451066,2.4592,79.2,1.02,6243.0,1.149,22.4,0.0,0.0,0.0,0.0,True,False
1,19.9158863,6.191,143.2,1.41,6047.0,1.092,28.3,0.0,0.0,0.0,0.0,True,False
0,54.061328105,4.48223,79684.0,88.28,5786.0,1.112,1012.2,0.0,1.0,0.0,0.0,True,False
0,34.525990182,4.47294,67161.0,54.35,6123.0,1.049,1008.1,0.0,1.0,0.0,0.0,True,False
0,14.2821417,2.068,224.9,1.08,5374.0,0.726,8.7,0.0,0.0,1.0,0.0,True,False
0,18.64532882,3.63893,433820.0,61.81,5931.0,0.845,1256.8,0.0,1.0,0.0,0.0,True,False
0,20.882125422,8.03365,233450.0,66.27,6335.0,1.072,3506.5,0.0,1.0,0.0,0.0,True,False
1,30.8609783,4.216,128.9,1.08,5627.0,0.833,17.8,0.0,0.0,0.0,0.0,True,False
0,3.652810043,1.5132,119.4,0.89,5213.0,0.831,6.0,1.0,0.0,0.0,0.0,True,False
0,15.65134872,4.1553,3104.0,118.33,6552.0,3.289,81.6,0.0,1.0,1.0,1.0,True,False
1,8.37159554,5.252,98.0,2.39,6426.0,1.775,16.6,0.0,0.0,0.0,0.0,True,False
0,286.1755875,16.1025,328540.0,63.23,5904.0,0.946,765.3,0.0,1.0,0.0,0.0,True,False
0,152.15144795,26.8612,151820.0,53.89,6217.0,0.989,2163.4,0.0,1.0,0.0,0.0,True,False
0,0.542636318,1.2536,74.6,1.39,5277.0,1.633,17.3,0.0,0.0,1.0,0.0,True,False
0,29.911334059,7.26916,354380.0,47.83,5303.0,0.704,1349.8,0.0,1.0,0.0,0.0,True,False
0,5.877122485,4.71655,362900.0,125.68,5702.0,1.821,1210.8,0.0,1.0,0.0,0.0,True,False
0,10.636305846,5.17212,216060.0,64.91,6781.0,1.345,1419.0,0.0,1.0,0.0,0.0,True,False
0,2.1032389,6.4774,24852.0,36.63,5546.0,0.786,625.1,0.0,1.0,1.0,1.0,True,False
0,46.698200933,3.57049,54592.0,38.79,5772.0,0.756,879.0,0.0,1.0,0.0,0.0,True,False
1,15.99560373,3.471,221.7,1.04,4955.0,0.721,20.0,0.0,0.0,0.0,0.0,True,False
0,4.39451798,2.9527,223620.0,65.76,3695.0,0.483,249.5,0.0,1.0,0.0,0.0,True,False
0,25.9518795,21.569,1312.3,35.1,5753.0,1.078,63.7,0.0,1.0,1.0,1.0,True,False
0,56.048096688,4.04427,53726.0,42.62,5222.0,0.78,1003.7,0.0,1.0,0.0,0.0,True,False
0,2.25161215,2.1,23.9,1.14,9464.0,2.184,9.2,0.0,0.0,1.0,0.0,True,False
0,50.35545898,5.51863,107140.0,31.66,5936.0,0.965,1219.4,0.0,1.0,0.0,0.0,True,False
1,14.0328775,6.684,210.9,1.45,6063.0,1.001,11.8,0.0,0.0,0.0,0.0,True,False
1,13.2226149,4.337,261.7,1.75,5931.0,0.863,12.6,0.0,0.0,0.0,0.0,True,False
0,3.54828691,3.281,70.9,1.69,6573.0,1.987,9.9,1.0,0.0,0.0,0.0,True,False
0,18.79852,4.795,487.4,2.04,4808.0,0.715,11.2,0.0,1.0,1.0,1.0,True,False
0,156.51657398,12.2259,113340.0,61.44,6002.0,1.084,2016.1,0.0,1.0,0.0,0.0,True,False
0,1.366946478,3.37701,158640.0,43.45,5353.0,0.757,796.5,0.0,1.0,0.0,0.0,True,False
0,313.09275066,14.3447,445610.0,47.52,5067.0,0.673,1952.3,1.0,0.0,0.0,0.0,True,False
0,0.566813677,2.458,61.2,0.77,6106.0,0.966,11.5,1.0,0.0,1.0,0.0,True,False
0,157.32263943,21.9232,153930.0,56.66,6109.0,0.989,1386.8,0.0,1.0,0.0,0.0,True,False
0,9.53040216,5.95809,321540.0,60.49,5501.0,0.912,185.6,0.0,1.0,0.0,0.0,True,False
0,4.218512654,3.62939,23417.0,16.67,6185.0,0.991,699.9,0.0,1.0,0.0,0.0,True,False
0,8.529991199,3.9954,20084.0,44.86,6185.0,0.991,389.8,0.0,1.0,0.0,0.0,True,False
0,3.47140045,1.55,540.0,2.86,5699.0,0.987,30.5,0.0,1.0,0.0,1.0,True,False
0,1.922862476,3.4594,101270.0,70.65,6408.0,1.303,362.1,0.0,1.0,0.0,0.0,True,False
1,16.00747237,1.267,277.6,2.99,5857.0,1.305,14.7,0.0,0.0,0.0,0.0,True,False
1,54.6493679,7.962,432.5,2.64,5751.0,1.282,15.1,0.0,0.0,0.0,0.0,True,False
1,100.8276725,8.39,1778.8,4.35,5301.0,0.977,36.7,0.0,0.0,0.0,0.0,True,False
0,0.905675699,1.701,73.2,0.77,5730.0,0.903,10.2,0.0,1.0,1.0,1.0,True,False
0,15.9750417,3.549,643.5,90.37,5220.0,3.456,37.5,0.0,1.0,0.0,0.0,True,False
1,16.0505464,3.171,94.4,0.81,5428.0,0.853,14.6,0.0,0.0,0.0,0.0,True,False
0,0.805267592,0.887,146.6,1.35,6268.0,1.1,9.8,0.0,0.0,1.0,1.0,True,False
0,11.082622625,6.62584,268720.0,48.38,5831.0,0.922,1725.6,0.0,1.0,0.0,0.0,True,False
0,421.42848194,8.60447,96654.0,54.16,6235.0,1.708,3162.0,0.0,1.0,0.0,0.0,True,False
0,1.096587245,3.0287,541.2,168.68,5869.0,0.942,67.1,0.0,1.0,1.0,1.0,True,False
0,3.012476415,3.31903,198400.0,58.77,6015.0,1.088,2060.3,0.0,1.0,0.0,0.0,True,False
0,204.74104758,20.5357,333800.0,97.39,6517.0,1.44,2000.2,0.0,1.0,0.0,0.0,True,False
0,0.759740194,3.252,42.5,0.67,6046.0,1.007,13.7,0.0,0.0,1.0,1.0,True,False
0,4.664186517,4.0639,555380.0,278.81,5062.0,3.579,445.7,0.0,1.0,0.0,0.0,True,False
0,1.092066399,2.97608,401890.0,40.74,4556.0,0.576,1160.6,0.0,1.0,0.0,0.0,True,False
0,3.053578643,3.22884,52880.0,35.35,5414.0,0.714,661.4,0.0,1.0,0.0,0.0,True,False
0,2.992662857,2.5258,113700.0,60.35,4927.0,1.837,296.8,0.0,1.0,0.0,0.0,True,False
0,4.664188563,3.773,11360.0,52.09,5699.0,1.215,272.6,0.0,1.0,1.0,1.0,True,False
0,0.954873008,1.0613,33.0,0.81,6092.0,1.363,1.5,0.0,1.0,1.0,0.0,True,False
0,0.56493412,2.57621,252640.0,33.4,4748.0,0.534,1361.5,0.0,1.0,0.0,0.0,True,False
0,1.674984844,4.92134,234580.0,150.48,8285.0,2.451,858.8,0.0,1.0,0.0,0.0,True,False
1,7.31945294,4.881,166.8,5.05,5745.0,3.955,16.3,0.0,0.0,0.0,0.0,True,False
1,35.8007112,8.219,417.4,7.97,5745.0,3.955,25.0,0.0,0.0,0.0,0.0,True,False
0,0.790049989,2.794,70.8,0.67,5427.0,0.808,12.3,0.0,0.0,1.0,1.0,True,False
0,14.15402615,4.115,21653.0,29.61,4352.0,0.661,23.9,0.0,1.0,1.0,1.0,True,False
0,33.93754213,11.1677,32990.0,138.25,6220.0,1.066,1112.0,0.0,1.0,0.0,0.0,True,False
1,20.7057153,9.678,115.9,3.22,5668.0,2.437,13.5,0.0,0.0,0.0,0.0,True,False
0,3.7228679,9.557,52.1,0.74,6046.0,0.927,9.8,1.0,0.0,1.0,1.0,True,False
1,58.0198583,5.348,1286.6,3.46,4920.0,0.72,66.0,0.0,0.0,0.0,0.0,True,False
0,4.286103033,2.6422,173360.0,25.8,4206.0,0.591,397.1,0.0,1.0,0.0,0.0,True,False
0,290.7778719,12.0525,225770.0,45.27,5207.0,0.734,1836.8,0.0,1.0,0.0,0.0,True,False
0,5.017239915,4.36126,144640.0,41.75,6519.0,1.079,970.9,0.0,1.0,0.0,0.0,True,False
0,0.937923475,3.164,40.4,0.52,5398.0,0.805,12.0,0.0,0.0,1.0,0.0,True,False
0,204.0329342,17.5623,411370.0,57.35,5553.0,0.806,884.9,0.0,1.0,0.0,0.0,True,False
0,2.148219541,2.94091,457840.0,49.6,4694.0,0.672,619.8,0.0,1.0,0.0,0.0,True,False
0,58.621578824,8.52961,142950.0,40.43,5232.0,0.725,1887.7,0.0,1.0,0.0,0.0,True,False
0,3.125821128,2.2163,5025.4,110.58,6137.0,2.852,245.2,0.0,1.0,1.0,0.0,True,False
0,1.032068851,2.1344,121990.0,44.35,4387.0,0.711,140.0,0.0,1.0,0.0,0.0,True,False
0,6.6751871,2.372,178.3,1.09,5774.0,0.818,7.0,1.0,0.0,1.0,0.0,True,False
0,1.450205839,3.6373,25884.0,92.78,7564.0,1.893,419.0,0.0,1.0,0.0,0.0,True,False
0,3.224486463,4.61686,403730.0,79.08,6389.0,1.16,1905.1,0.0,1.0,0.0,0.0,True,False
0,44.14579777,4.088,224230.0,62.24,5876.0,0.896,434.9,0.0,1.0,0.0,0.0,True,False
0,33.3239576,37.217,2012.1,2.55,5192.0,0.555,173.7,1.0,0.0,0.0,0.0,True,False
0,0.94102954,4.415,34.5,1.41,5766.0,2.409,13.3,1.0,0.0,0.0,0.0,True,False
1,1.992812339,2.066,314.8,6.81,3638.0,0.42,16.8,0.0,0.0,0.0,0.0,True,False
0,36.514374043,6.48255,111620.0,33.27,5811.0,1.0,1701.1,0.0,1.0,0.0,0.0,True,False
1,39.818832,10.757,199.1,2.23,5710.0,1.524,29.4,0.0,0.0,0.0,0.0,True,False
1,25.4337864,6.514,302.0,2.0,5806.0,1.158,14.3,0.0,0.0,0.0,0.0,True,False
0,67.451045,8.9387,7062.8,36.7,4847.0,2.191,205.4,0.0,1.0,0.0,0.0,True,False
1,52.6095103,8.202,203.7,1.83,5881.0,1.294,15.3,0.0,0.0,0.0,0.0,True,False
1,198.7106251,8.638,2094.8,3.56,5180.0,0.8,62.1,0.0,0.0,0.0,0.0,True,False
